ID,xmlid,type,label,uri
348,p186_1,paragraph,"186,1",https://digitalzibaldone.net/paragraph/p186_1
349,p188_1,paragraph,"188,1",https://digitalzibaldone.net/paragraph/p188_1
350,p188_2,paragraph,"188,2",https://digitalzibaldone.net/paragraph/p188_2
351,p188_3,paragraph,"188,3",https://digitalzibaldone.net/paragraph/p188_3
352,p188_4,paragraph,"188,4",https://digitalzibaldone.net/paragraph/p188_4
353,p189_1,paragraph,"189,1",https://digitalzibaldone.net/paragraph/p189_1
354,p190_1,paragraph,"190,1",https://digitalzibaldone.net/paragraph/p190_1
355,p191_1,paragraph,"191,1",https://digitalzibaldone.net/paragraph/p191_1
356,p191_2,paragraph,"191,2",https://digitalzibaldone.net/paragraph/p191_2
357,p191_3,paragraph,"191,3",https://digitalzibaldone.net/paragraph/p191_3
358,p193_1,paragraph,"193,1",https://digitalzibaldone.net/paragraph/p193_1
359,p194_1,paragraph,"194,1",https://digitalzibaldone.net/paragraph/p194_1
360,p194_2,paragraph,"194,2",https://digitalzibaldone.net/paragraph/p194_2
361,p194_3,paragraph,"194,3",https://digitalzibaldone.net/paragraph/p194_3
362,p195_1,paragraph,"195,1",https://digitalzibaldone.net/paragraph/p195_1
363,p195_2,paragraph,"195,2",https://digitalzibaldone.net/paragraph/p195_2
364,p196_1,paragraph,"196,1",https://digitalzibaldone.net/paragraph/p196_1
365,p196_2,paragraph,"196,2",https://digitalzibaldone.net/paragraph/p196_2
366,p197_1,paragraph,"197,1",https://digitalzibaldone.net/paragraph/p197_1
367,p198_1,paragraph,"198,1",https://digitalzibaldone.net/paragraph/p198_1
368,p203_1,paragraph,"203,1",https://digitalzibaldone.net/paragraph/p203_1
369,p203_2,paragraph,"203,2",https://digitalzibaldone.net/paragraph/p203_2
370,p204_1,paragraph,"204,1",https://digitalzibaldone.net/paragraph/p204_1
371,p204_2,paragraph,"204,2",https://digitalzibaldone.net/paragraph/p204_2
372,p205_1,paragraph,"205,1",https://digitalzibaldone.net/paragraph/p205_1
373,p205_2,paragraph,"205,2",https://digitalzibaldone.net/paragraph/p205_2
374,p206_1,paragraph,"206,1",https://digitalzibaldone.net/paragraph/p206_1
375,p206_2,paragraph,"206,2",https://digitalzibaldone.net/paragraph/p206_2
376,p206_3,paragraph,"206,3",https://digitalzibaldone.net/paragraph/p206_3
377,p206_4,paragraph,"206,4",https://digitalzibaldone.net/paragraph/p206_4
378,p207_1,paragraph,"207,1",https://digitalzibaldone.net/paragraph/p207_1
379,p207_2,paragraph,"207,2",https://digitalzibaldone.net/paragraph/p207_2
380,p208_1,paragraph,"208,1",https://digitalzibaldone.net/paragraph/p208_1
381,p208_2,paragraph,"208,2",https://digitalzibaldone.net/paragraph/p208_2
382,p208_3,paragraph,"208,3",https://digitalzibaldone.net/paragraph/p208_3
383,p210_1,paragraph,"210,1",https://digitalzibaldone.net/paragraph/p210_1
384,p210_2,paragraph,"210,2",https://digitalzibaldone.net/paragraph/p210_2
385,p211_1,paragraph,"211,1",https://digitalzibaldone.net/paragraph/p211_1
386,p211_2,paragraph,"211,2",https://digitalzibaldone.net/paragraph/p211_2
387,p211_3,paragraph,"211,3",https://digitalzibaldone.net/paragraph/p211_3
388,p212_1,paragraph,"212,1",https://digitalzibaldone.net/paragraph/p212_1
389,p212_2,paragraph,"212,2",https://digitalzibaldone.net/paragraph/p212_2
390,p212_3,paragraph,"212,3",https://digitalzibaldone.net/paragraph/p212_3
391,p213_1,paragraph,"213,1",https://digitalzibaldone.net/paragraph/p213_1
392,p217_1,paragraph,"217,1",https://digitalzibaldone.net/paragraph/p217_1
393,p218_1,paragraph,"218,1",https://digitalzibaldone.net/paragraph/p218_1
394,p220_1,paragraph,"220,1",https://digitalzibaldone.net/paragraph/p220_1
395,p220_2,paragraph,"220,2",https://digitalzibaldone.net/paragraph/p220_2
396,p220_3,paragraph,"220,3",https://digitalzibaldone.net/paragraph/p220_3
397,p221_1,paragraph,"221,1",https://digitalzibaldone.net/paragraph/p221_1
398,p221_2,paragraph,"221,2",https://digitalzibaldone.net/paragraph/p221_2
399,p222_1,paragraph,"222,1",https://digitalzibaldone.net/paragraph/p222_1
400,p222_2,paragraph,"222,2",https://digitalzibaldone.net/paragraph/p222_2
401,p222_3,paragraph,"222,3",https://digitalzibaldone.net/paragraph/p222_3
402,p223_1,paragraph,"223,1",https://digitalzibaldone.net/paragraph/p223_1
403,p223_2,paragraph,"223,2",https://digitalzibaldone.net/paragraph/p223_2
404,p223_3,paragraph,"223,3",https://digitalzibaldone.net/paragraph/p223_3
405,p225_1,paragraph,"225,1",https://digitalzibaldone.net/paragraph/p225_1
406,p227_1,paragraph,"227,1",https://digitalzibaldone.net/paragraph/p227_1
407,p228_1,paragraph,"228,1",https://digitalzibaldone.net/paragraph/p228_1
408,p228_2,paragraph,"228,2",https://digitalzibaldone.net/paragraph/p228_2
409,p228_3,paragraph,"228,3",https://digitalzibaldone.net/paragraph/p228_3
410,p229_1,paragraph,"229,1",https://digitalzibaldone.net/paragraph/p229_1
411,p229_2,paragraph,"229,2",https://digitalzibaldone.net/paragraph/p229_2
412,p230_1,paragraph,"230,1",https://digitalzibaldone.net/paragraph/p230_1
413,p230_2,paragraph,"230,2",https://digitalzibaldone.net/paragraph/p230_2
414,p231_1,paragraph,"231,1",https://digitalzibaldone.net/paragraph/p231_1
415,p231_2,paragraph,"231,2",https://digitalzibaldone.net/paragraph/p231_2
416,p231_3,paragraph,"231,3",https://digitalzibaldone.net/paragraph/p231_3
417,p232_1,paragraph,"232,1",https://digitalzibaldone.net/paragraph/p232_1
418,p233_1,paragraph,"233,1",https://digitalzibaldone.net/paragraph/p233_1
419,p233_2,paragraph,"233,2",https://digitalzibaldone.net/paragraph/p233_2
420,p233_3,paragraph,"233,3",https://digitalzibaldone.net/paragraph/p233_3
421,p233_4,paragraph,"233,4",https://digitalzibaldone.net/paragraph/p233_4
422,p234_1,paragraph,"234,1",https://digitalzibaldone.net/paragraph/p234_1
423,p235_1,paragraph,"235,1",https://digitalzibaldone.net/paragraph/p235_1
424,p236_1,paragraph,"236,1",https://digitalzibaldone.net/paragraph/p236_1
425,p237_1,paragraph,"237,1",https://digitalzibaldone.net/paragraph/p237_1
426,p237_2,paragraph,"237,2",https://digitalzibaldone.net/paragraph/p237_2
427,p238_1,paragraph,"238,1",https://digitalzibaldone.net/paragraph/p238_1
428,p238_2,paragraph,"238,2",https://digitalzibaldone.net/paragraph/p238_2
429,p239_1,paragraph,"239,1",https://digitalzibaldone.net/paragraph/p239_1
430,p239_2,paragraph,"239,2",https://digitalzibaldone.net/paragraph/p239_2
431,p245_1,paragraph,"245,1",https://digitalzibaldone.net/paragraph/p245_1
432,p245_2,paragraph,"245,2",https://digitalzibaldone.net/paragraph/p245_2
433,p246_1,paragraph,"246,1",https://digitalzibaldone.net/paragraph/p246_1
434,p246_2,paragraph,"246,2",https://digitalzibaldone.net/paragraph/p246_2
435,p246_3,paragraph,"246,3",https://digitalzibaldone.net/paragraph/p246_3
436,p248_1,paragraph,"248,1",https://digitalzibaldone.net/paragraph/p248_1
437,p249_1,paragraph,"249,1",https://digitalzibaldone.net/paragraph/p249_1
438,p249_2,paragraph,"249,2",https://digitalzibaldone.net/paragraph/p249_2
439,p250_1,paragraph,"250,1",https://digitalzibaldone.net/paragraph/p250_1
440,p251_1,paragraph,"251,1",https://digitalzibaldone.net/paragraph/p251_1
441,p252_1,paragraph,"252,1",https://digitalzibaldone.net/paragraph/p252_1
442,p253_1,paragraph,"253,1",https://digitalzibaldone.net/paragraph/p253_1
443,p254_1,paragraph,"254,1",https://digitalzibaldone.net/paragraph/p254_1
444,p255_1,paragraph,"255,1",https://digitalzibaldone.net/paragraph/p255_1
445,p255_2,paragraph,"255,2",https://digitalzibaldone.net/paragraph/p255_2
446,p256_1,paragraph,"256,1",https://digitalzibaldone.net/paragraph/p256_1
447,p256_2,paragraph,"256,2",https://digitalzibaldone.net/paragraph/p256_2
448,p257_1,paragraph,"257,1",https://digitalzibaldone.net/paragraph/p257_1
449,p257_2,paragraph,"257,2",https://digitalzibaldone.net/paragraph/p257_2
450,p259_1,paragraph,"259,1",https://digitalzibaldone.net/paragraph/p259_1
451,p259_2,paragraph,"259,2",https://digitalzibaldone.net/paragraph/p259_2
452,p261_1,paragraph,"261,1",https://digitalzibaldone.net/paragraph/p261_1
453,p262_1,paragraph,"262,1",https://digitalzibaldone.net/paragraph/p262_1
454,p262_2,paragraph,"262,2",https://digitalzibaldone.net/paragraph/p262_2
455,p262_3,paragraph,"262,3",https://digitalzibaldone.net/paragraph/p262_3
456,p263_1,paragraph,"263,1",https://digitalzibaldone.net/paragraph/p263_1
457,p263_2,paragraph,"263,2",https://digitalzibaldone.net/paragraph/p263_2
458,p264_1,paragraph,"264,1",https://digitalzibaldone.net/paragraph/p264_1
459,p266_1,paragraph,"266,1",https://digitalzibaldone.net/paragraph/p266_1
460,p268_1,paragraph,"268,1",https://digitalzibaldone.net/paragraph/p268_1
461,p269_1,paragraph,"269,1",https://digitalzibaldone.net/paragraph/p269_1
462,p270_1,paragraph,"270,1",https://digitalzibaldone.net/paragraph/p270_1
463,p270_2,paragraph,"270,2",https://digitalzibaldone.net/paragraph/p270_2
464,p270_3,paragraph,"270,3",https://digitalzibaldone.net/paragraph/p270_3
465,p271_1,paragraph,"271,1",https://digitalzibaldone.net/paragraph/p271_1
466,p271_2,paragraph,"271,2",https://digitalzibaldone.net/paragraph/p271_2
467,p273_1,paragraph,"273,1",https://digitalzibaldone.net/paragraph/p273_1
468,p273_2,paragraph,"273,2",https://digitalzibaldone.net/paragraph/p273_2
469,p273_3,paragraph,"273,3",https://digitalzibaldone.net/paragraph/p273_3
470,p274_1,paragraph,"274,1",https://digitalzibaldone.net/paragraph/p274_1
471,p276_1,paragraph,"276,1",https://digitalzibaldone.net/paragraph/p276_1
472,p276_2,paragraph,"276,2",https://digitalzibaldone.net/paragraph/p276_2
473,p277_1,paragraph,"277,1",https://digitalzibaldone.net/paragraph/p277_1
474,p280_1,paragraph,"280,1",https://digitalzibaldone.net/paragraph/p280_1
475,p280_2,paragraph,"280,2",https://digitalzibaldone.net/paragraph/p280_2
476,p280_3,paragraph,"280,3",https://digitalzibaldone.net/paragraph/p280_3
477,p281_1,paragraph,"281,1",https://digitalzibaldone.net/paragraph/p281_1
478,p281_2,paragraph,"281,2",https://digitalzibaldone.net/paragraph/p281_2
479,p283_1,paragraph,"283,1",https://digitalzibaldone.net/paragraph/p283_1
480,p285_1,paragraph,"285,1",https://digitalzibaldone.net/paragraph/p285_1
481,p285_2,paragraph,"285,2",https://digitalzibaldone.net/paragraph/p285_2
482,p287_1,paragraph,"287,1",https://digitalzibaldone.net/paragraph/p287_1
483,p288_1,paragraph,"288,1",https://digitalzibaldone.net/paragraph/p288_1
484,p290_1,paragraph,"290,1",https://digitalzibaldone.net/paragraph/p290_1
485,p292_1,paragraph,"292,1",https://digitalzibaldone.net/paragraph/p292_1
486,p293_1,paragraph,"293,1",https://digitalzibaldone.net/paragraph/p293_1
487,p294_1,paragraph,"294,1",https://digitalzibaldone.net/paragraph/p294_1
488,p299_1,paragraph,"299,1",https://digitalzibaldone.net/paragraph/p299_1
489,p302_1,paragraph,"302,1",https://digitalzibaldone.net/paragraph/p302_1
490,p302_2,paragraph,"302,2",https://digitalzibaldone.net/paragraph/p302_2
491,p302_3,paragraph,"302,3",https://digitalzibaldone.net/paragraph/p302_3
492,p302_4,paragraph,"302,4",https://digitalzibaldone.net/paragraph/p302_4
493,p303_1,paragraph,"303,1",https://digitalzibaldone.net/paragraph/p303_1
494,p303_2,paragraph,"303,2",https://digitalzibaldone.net/paragraph/p303_2
495,p304_1,paragraph,"304,1",https://digitalzibaldone.net/paragraph/p304_1
496,p304_2,paragraph,"304,2",https://digitalzibaldone.net/paragraph/p304_2
497,p306_1,paragraph,"306,1",https://digitalzibaldone.net/paragraph/p306_1
498,p306_2,paragraph,"306,2",https://digitalzibaldone.net/paragraph/p306_2
499,p307_1,paragraph,"307,1",https://digitalzibaldone.net/paragraph/p307_1
500,p307_2,paragraph,"307,2",https://digitalzibaldone.net/paragraph/p307_2
501,p308_1,paragraph,"308,1",https://digitalzibaldone.net/paragraph/p308_1
502,p308_2,paragraph,"308,2",https://digitalzibaldone.net/paragraph/p308_2
503,p309_1,paragraph,"309,1",https://digitalzibaldone.net/paragraph/p309_1
504,p309_2,paragraph,"309,2",https://digitalzibaldone.net/paragraph/p309_2
505,p309_3,paragraph,"309,3",https://digitalzibaldone.net/paragraph/p309_3
506,p309_4,paragraph,"309,4",https://digitalzibaldone.net/paragraph/p309_4
507,p312_1,paragraph,"312,1",https://digitalzibaldone.net/paragraph/p312_1
508,p312_2,paragraph,"312,2",https://digitalzibaldone.net/paragraph/p312_2
509,p313_1,paragraph,"313,1",https://digitalzibaldone.net/paragraph/p313_1
510,p313_2,paragraph,"313,2",https://digitalzibaldone.net/paragraph/p313_2
511,p314_1,paragraph,"314,1",https://digitalzibaldone.net/paragraph/p314_1
512,p316_1,paragraph,"316,1",https://digitalzibaldone.net/paragraph/p316_1
513,p316_2,paragraph,"316,2",https://digitalzibaldone.net/paragraph/p316_2
514,p318_1,paragraph,"318,1",https://digitalzibaldone.net/paragraph/p318_1
515,p318_2,paragraph,"318,2",https://digitalzibaldone.net/paragraph/p318_2
516,p319_1,paragraph,"319,1",https://digitalzibaldone.net/paragraph/p319_1
517,p319_2,paragraph,"319,2",https://digitalzibaldone.net/paragraph/p319_2
518,p321_1,paragraph,"321,1",https://digitalzibaldone.net/paragraph/p321_1
519,p322_1,paragraph,"322,1",https://digitalzibaldone.net/paragraph/p322_1
520,p322_2,paragraph,"322,2",https://digitalzibaldone.net/paragraph/p322_2
521,p323_1,paragraph,"323,1",https://digitalzibaldone.net/paragraph/p323_1
522,p323_2,paragraph,"323,2",https://digitalzibaldone.net/paragraph/p323_2
523,p324_1,paragraph,"324,1",https://digitalzibaldone.net/paragraph/p324_1
524,p324_2,paragraph,"324,2",https://digitalzibaldone.net/paragraph/p324_2
525,p324_3,paragraph,"324,3",https://digitalzibaldone.net/paragraph/p324_3
526,p324_4,paragraph,"324,4",https://digitalzibaldone.net/paragraph/p324_4
527,p324_5,paragraph,"324,5",https://digitalzibaldone.net/paragraph/p324_5
528,p325_1,paragraph,"325,1",https://digitalzibaldone.net/paragraph/p325_1
529,p326_1,paragraph,"326,1",https://digitalzibaldone.net/paragraph/p326_1
530,p328_1,paragraph,"328,1",https://digitalzibaldone.net/paragraph/p328_1
531,p329_1,paragraph,"329,1",https://digitalzibaldone.net/paragraph/p329_1
532,p331_1,paragraph,"331,1",https://digitalzibaldone.net/paragraph/p331_1
533,p333_1,paragraph,"333,1",https://digitalzibaldone.net/paragraph/p333_1
534,p334_1,paragraph,"334,1",https://digitalzibaldone.net/paragraph/p334_1
535,p334_2,paragraph,"334,2",https://digitalzibaldone.net/paragraph/p334_2
536,p334_3,paragraph,"334,3",https://digitalzibaldone.net/paragraph/p334_3
537,p337_1,paragraph,"337,1",https://digitalzibaldone.net/paragraph/p337_1
538,p338_1,paragraph,"338,1",https://digitalzibaldone.net/paragraph/p338_1
539,p338_2,paragraph,"338,2",https://digitalzibaldone.net/paragraph/p338_2
540,p339_1,paragraph,"339,1",https://digitalzibaldone.net/paragraph/p339_1
541,p339_2,paragraph,"339,2",https://digitalzibaldone.net/paragraph/p339_2
542,p340_1,paragraph,"340,1",https://digitalzibaldone.net/paragraph/p340_1
543,p341_1,paragraph,"341,1",https://digitalzibaldone.net/paragraph/p341_1
544,p342_1,paragraph,"342,1",https://digitalzibaldone.net/paragraph/p342_1
545,p342_2,paragraph,"342,2",https://digitalzibaldone.net/paragraph/p342_2
546,p343_1,paragraph,"343,1",https://digitalzibaldone.net/paragraph/p343_1
547,p345_1,paragraph,"345,1",https://digitalzibaldone.net/paragraph/p345_1
548,p347_1,paragraph,"347,1",https://digitalzibaldone.net/paragraph/p347_1
549,p349_1,paragraph,"349,1",https://digitalzibaldone.net/paragraph/p349_1
550,p351_1,paragraph,"351,1",https://digitalzibaldone.net/paragraph/p351_1
551,p351_2,paragraph,"351,2",https://digitalzibaldone.net/paragraph/p351_2
552,p352_1,paragraph,"352,1",https://digitalzibaldone.net/paragraph/p352_1
553,p352_2,paragraph,"352,2",https://digitalzibaldone.net/paragraph/p352_2
554,p353_1,paragraph,"353,1",https://digitalzibaldone.net/paragraph/p353_1
555,p356_1,paragraph,"356,1",https://digitalzibaldone.net/paragraph/p356_1
556,p357_1,paragraph,"357,1",https://digitalzibaldone.net/paragraph/p357_1
557,p358_1,paragraph,"358,1",https://digitalzibaldone.net/paragraph/p358_1
558,p358_2,paragraph,"358,2",https://digitalzibaldone.net/paragraph/p358_2
559,p359_1,paragraph,"359,1",https://digitalzibaldone.net/paragraph/p359_1
560,p359_2,paragraph,"359,2",https://digitalzibaldone.net/paragraph/p359_2
561,p360_1,paragraph,"360,1",https://digitalzibaldone.net/paragraph/p360_1
562,p360_2,paragraph,"360,2",https://digitalzibaldone.net/paragraph/p360_2
563,p360_3,paragraph,"360,3",https://digitalzibaldone.net/paragraph/p360_3
564,p362_1,paragraph,"362,1",https://digitalzibaldone.net/paragraph/p362_1
565,p363_1,paragraph,"363,1",https://digitalzibaldone.net/paragraph/p363_1
566,p364_1,paragraph,"364,1",https://digitalzibaldone.net/paragraph/p364_1
567,p364_2,paragraph,"364,2",https://digitalzibaldone.net/paragraph/p364_2
568,p364_3,paragraph,"364,3",https://digitalzibaldone.net/paragraph/p364_3
569,p366_1,paragraph,"366,1",https://digitalzibaldone.net/paragraph/p366_1
570,p366_2,paragraph,"366,2",https://digitalzibaldone.net/paragraph/p366_2
571,p368_1,paragraph,"368,1",https://digitalzibaldone.net/paragraph/p368_1
572,p369_1,paragraph,"369,1",https://digitalzibaldone.net/paragraph/p369_1
573,p370_1,paragraph,"370,1",https://digitalzibaldone.net/paragraph/p370_1
574,p371_1,paragraph,"371,1",https://digitalzibaldone.net/paragraph/p371_1
575,p373_1,paragraph,"373,1",https://digitalzibaldone.net/paragraph/p373_1
576,p375_1,paragraph,"375,1",https://digitalzibaldone.net/paragraph/p375_1
577,p375_2,paragraph,"375,2",https://digitalzibaldone.net/paragraph/p375_2
578,p376_1,paragraph,"376,1",https://digitalzibaldone.net/paragraph/p376_1
579,p378_1,paragraph,"378,1",https://digitalzibaldone.net/paragraph/p378_1
580,p380_1,paragraph,"380,1",https://digitalzibaldone.net/paragraph/p380_1
581,p380_2,paragraph,"380,2",https://digitalzibaldone.net/paragraph/p380_2
582,p380_3,paragraph,"380,3",https://digitalzibaldone.net/paragraph/p380_3
583,p381_1,paragraph,"381,1",https://digitalzibaldone.net/paragraph/p381_1
584,p382_1,paragraph,"382,1",https://digitalzibaldone.net/paragraph/p382_1
585,p383_1,paragraph,"383,1",https://digitalzibaldone.net/paragraph/p383_1
586,p383_2,paragraph,"383,2",https://digitalzibaldone.net/paragraph/p383_2
587,p385_1,paragraph,"385,1",https://digitalzibaldone.net/paragraph/p385_1
588,p387_1,paragraph,"387,1",https://digitalzibaldone.net/paragraph/p387_1
589,p388_1,paragraph,"388,1",https://digitalzibaldone.net/paragraph/p388_1
590,p390_1,paragraph,"390,1",https://digitalzibaldone.net/paragraph/p390_1
591,p391_1,paragraph,"391,1",https://digitalzibaldone.net/paragraph/p391_1
592,p392_1,paragraph,"392,1",https://digitalzibaldone.net/paragraph/p392_1
593,p393_1,paragraph,"393,1",https://digitalzibaldone.net/paragraph/p393_1
594,p393_2,paragraph,"393,2",https://digitalzibaldone.net/paragraph/p393_2
595,p393_3,paragraph,"393,3",https://digitalzibaldone.net/paragraph/p393_3
596,p394_1,paragraph,"394,1",https://digitalzibaldone.net/paragraph/p394_1
597,p399_1,paragraph,"399,1",https://digitalzibaldone.net/paragraph/p399_1
598,p400_1,paragraph,"400,1",https://digitalzibaldone.net/paragraph/p400_1
599,p400_2,paragraph,"400,2",https://digitalzibaldone.net/paragraph/p400_2
600,p403_1,paragraph,"403,1",https://digitalzibaldone.net/paragraph/p403_1
601,p407_1,paragraph,"407,1",https://digitalzibaldone.net/paragraph/p407_1
602,p409_1,paragraph,"409,1",https://digitalzibaldone.net/paragraph/p409_1
603,p411_1,paragraph,"411,1",https://digitalzibaldone.net/paragraph/p411_1
604,p413_1,paragraph,"413,1",https://digitalzibaldone.net/paragraph/p413_1
605,p414_1,paragraph,"414,1",https://digitalzibaldone.net/paragraph/p414_1
606,p416_1,paragraph,"416,1",https://digitalzibaldone.net/paragraph/p416_1
607,p420_1,paragraph,"420,1",https://digitalzibaldone.net/paragraph/p420_1
608,p420_2,paragraph,"420,2",https://digitalzibaldone.net/paragraph/p420_2
609,p423_1,paragraph,"423,1",https://digitalzibaldone.net/paragraph/p423_1
610,p427_1,paragraph,"427,1",https://digitalzibaldone.net/paragraph/p427_1
611,p427_2,paragraph,"427,2",https://digitalzibaldone.net/paragraph/p427_2
